Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,3,CONSUMO DE 75 KWH                                           ,85.35,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,4,CONSUMO DE 100 KWH                                          ,120,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,5,CONSUMO DE 125 KWH                                          ,154.66,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,6,CONSUMO DE 150 KWH                                          ,189.31,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,7,CONSUMO DE 175 KWH                                          ,290.7,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,8,CONSUMO DE 200 KWH                                          ,392.08,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,9,CONSUMO DE 225 KWH                                          ,493.46,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,10,CONSUMO DE 250 KWH                                          ,594.85,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,11,CONSUMO DE 300 KWH                                          ,797.62,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,12,CONSUMO DE 400 KWH                                          ,2763.61,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,13,CONSUMO DE 500 KWH                                          ,3416.34,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,14,CONSUMO DE 750 KWH                                          ,5048.17,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,15,CONSUMO DE 1000 KWH                                         ,6680,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,16,CONSUMO DE 1200 KWH                                         ,7985.46,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,17,CONSUMO DE 1250 KWH                                         ,8311.83,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,18,CONSUMO DE 1500 KWH                                         ,9943.66,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,19,CONSUMO DE 1750 KWH                                         ,11575.49,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,20,CONSUMO DE 2000 KWH                                         ,13207.32,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,21,CONSUMO DE 2250 KWH                                         ,14839.15,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,22,CONSUMO DE 2500 KWH                                         ,16470.98,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,23,CONSUMO DE 2750 KWH                                         ,18102.81,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,24,CONSUMO DE 3000 KWH                                         ,19734.64,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,25,CONSUMO DE 3250 KWH                                         ,21366.47,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,26,CONSUMO DE 3500 KWH                                         ,22998.3,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,27,CONSUMO DE 140 KWH                                          ,175.45,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,28,CONSUMO DE 450 KWH                                          ,3089.97,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,29,CONSUMO DE 600 KWH                                          ,4069.07,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,30,CONSUMO DE 850 KWH                                          ,5700.9,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,31,CONSUMO DE 900 KWH                                          ,6027.27,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,32,CONSUMO DE 3750 KWH                                         ,24630.13,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,33,CONSUMO DE 4000 KWH                                         ,26261.96,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,34,CONSUMO DE 5000 KWH                                         ,32789.28,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,35,CONSUMO DE 6000 KWH                                         ,39316.6,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,36,CONSUMO DE 7000 KWH                                         ,45843.92,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,37,CONSUMO DE 8000 KWH                                         ,52371.24,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.2. Electricidad y combustibles,3.2.1. Electricidad y combustibles,43 Electricidad,143,Electricidad,38,CONSUMO DE 10000 KWH                                        ,65425.88,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",6. Transporte,6.2. Transporte por cuenta propia,6.2.2. Uso de vehículos,64 Gasolinas y aceites lubricantes,219,Gasolina de bajo octanaje,1,INDICE DE LA CIUDAD                                         ,116.87,1,INDICE,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",3. Vivienda,3.3. Otros servicios relacionados con la vivienda,3.3.1. Otros servicios relacionados con la vivienda,45 Servicio telefónico,237,Servicio de telefonía móvil,1,INDICE DE LA CIUDAD                                         ,89.33,1,INDICE,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,1,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",10739.58,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,2,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",9166.67,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,3,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",2870,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,4,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",758.33,1,COST/M,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,5,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",1783.33,1,COSTO/,
2023,7,21/08/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.",7. Educación y esparcimiento,7.1. Educación,7.1.1. Educación privada,67 Educación privada,266,Universidad,6,"COLEGIATURAS, INSCRIPCION Y OTRAS CUOTAS PARA UN CICLO      ",2691.67,1,COSTO/,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,1,"EN PZAS, PIERNA, A GRANEL                                   ",60,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,2,"EN PZAS, MUSLO, A GRANEL                                    ",70,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,3,"EN PZAS, PIERNA, A GRANEL                                   ",77.33,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,4,"EN PZAS, PECHUGA, A GRANEL                                  ",110,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,5,"ENTERO, A GRANEL                                            ",73.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,6,"BACHOCO, ENTERO, A GRANEL                                   ",40,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,7,"ENTERO, A GRANEL                                            ",73.75,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,8,"ENTERO, A GRANEL                                            ",65,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,9,"EN PZAS, ALAS, A GRANEL                                     ",68.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,10,"EN PZAS, PECHUGA, C/HUESO, A GRANEL                         ",99,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,11,"ENTERO, A GRANEL                                            ",55.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,12,"GUMARO MP, ENTERO, A GRANEL                                 ",69,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,13,"EN PZAS, PECHUGA, A GRANEL                                  ",102.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,14,"EN PZAS, ALAS, A GRANEL                                     ",72.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,15,"EN PZAS, PECHUGA, A GRANEL                                  ",95,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,16,"EN PZAS, ALAS, A GRANEL                                     ",85,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,17,"EN PZAS, PIERNA, A GRANEL                                   ",60,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,18,"EN PZAS, ALAS, A GRANEL                                     ",85,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,19,"EN PZAS, MUSLO, A GRANEL                                    ",69.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,20,"ENTERO, A GRANEL                                            ",61.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.2. Carnes,05 Carne de ave,22,Pollo,21,"EN PZAS, ALAS, A GRANEL                                     ",78.75,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,1,"SAN JUAN, BLANCO, PAQ DE 18 PZAS                            ",67.2,1,PAQ   ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,2,"BLANCO, A GRANEL                                            ",33.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,3,"BLANCO, A GRANEL                                            ",37,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,4,"BLANCO, A GRANEL                                            ",34.03,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,5,"BLANCO, A GRANEL                                            ",51.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",14 Huevo,32,Huevo,6,"SACAMECATE, BLANCO, A GRANEL                                ",46.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,1,"FORTI LECHE, RECONSTITUIDA, BOTE DE 1 LT                    ",20.5,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,2,"GREAT VALUE MP, ULTRAPASTEURIZADA, BOTE DE 1 LT             ",20.5,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,3,"ALPURA, SABORIZADA, DE FRESA, BOTE DE 1 LT                  ",32,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,4,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 L ( 1800 ML)        ",25,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,5,"ALPURA, PASTEURIZADA, ENTERA, CLASICA, BOTE DE 1 LT         ",24,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,6,"NUTRI, ULTRAPASTEURIZADA, BOTE DE 1 LT                      ",21,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,7,"ALPURA, PASTEURIZADA, BOTE DE 1 LT                          ",29,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,"1.1.4. Leche, derivados de leche y huevo",11 Leche pasteurizada y fresca,36,Leche pasteurizada y fresca,8,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT                    ",26.5,1,LT    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,1,"HASS, A GRANEL                                              ",57.38,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,2,"HASS, A GRANEL                                              ",47.15,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,3,"HASS, A GRANEL                                              ",60,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,4,"HASS, A GRANEL                                              ",74.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,5,"HASS, A GRANEL                                              ",67.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,6,"HASS, A GRANEL                                              ",78.75,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,7,"HASS, A GRANEL                                              ",65,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,46,Aguacate,8,"HASS, A GRANEL                                              ",70,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,1,"AGRIO, A GRANEL                                             ",36.63,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,2,"PERSA, A GRANEL                                             ",31.1,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,3,"PERSA, A GRANEL                                             ",14.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,4,"AGRIO, A GRANEL                                             ",26.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,5,"PERSA, A GRANEL                                             ",19,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,6,"AGRIO, A GRANEL                                             ",27,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,7,"PERSA, A GRANEL                                             ",11,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,8,"PERSA, A GRANEL                                             ",14.5,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,49,Limón,9,"AGRIO, A GRANEL                                             ",41.25,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,1,"VALENCIA, A GRANEL                                          ",23.58,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,2,"VALENCIA, A GRANEL                                          ",27.9,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,3,"VALENCIA, A GRANEL                                          ",28,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,4,"VALENCIA, A GRANEL                                          ",22.75,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,5,"VALENCIA, A GRANEL                                          ",28.45,1,KG    ,
2023,6,24/07/2023 12:00:00 a. m.,40,"Cuernavaca, Mor.","1. Alimentos, bebidas y tabaco",1.1. Alimentos,1.1.6. Frutas y hortalizas,16 Frutas frescas,52,Naranja,6,"VALENCIA, A GRANEL                                          ",21.75,1,KG    ,
